"Plot Title: GL20_07_C3"
"#","Date Time, GMT-05:00","H08 Temp., °C (LGR S/N: 574445)","H08 Temp., °C (LGR S/N: 574445)","H08 Temp., °C (LGR S/N: 574445)"
175,05/26/07 10:54:00 PM,27.60,35.27,22.46
176,05/26/07 10:55:00 PM,27.60,35.27,22.46
177,05/26/07 10:56:00 PM,27.60,35.27,22.46
178,05/26/07 10:57:00 PM,27.60,35.27,22.46
179,05/26/07 10:58:00 PM,27.60,35.27,22.46
180,05/26/07 10:59:00 PM,27.60,35.27,22.46
181,05/26/07 11:00:00 PM,27.60,35.27,22.46
182,05/26/07 11:01:00 PM,27.60,35.27,22.46
183,05/26/07 11:02:00 PM,27.60,35.27,22.46
184,05/26/07 11:03:00 PM,27.60,35.27,22.46
185,05/26/07 11:04:00 PM,27.60,35.27,22.46
186,05/26/07 11:05:00 PM,27.60,35.27,22.46
187,05/26/07 11:06:00 PM,27.60,35.27,22.29
188,05/26/07 11:07:00 PM,27.60,35.27,22.29
189,05/26/07 11:08:00 PM,27.42,35.27,22.29
190,05/26/07 11:09:00 PM,27.42,35.27,22.29
191,05/26/07 11:10:00 PM,27.42,35.27,22.29
192,05/26/07 11:11:00 PM,27.42,35.27,22.29
193,05/26/07 11:12:00 PM,27.42,35.27,22.29
194,05/26/07 11:13:00 PM,27.42,35.27,22.29
195,05/26/07 11:14:00 PM,27.42,35.27,22.29
196,05/26/07 11:15:00 PM,27.42,35.27,22.29
197,05/26/07 11:16:00 PM,27.60,35.27,22.29
198,05/26/07 11:17:00 PM,27.60,35.27,22.29
199,05/26/07 11:18:00 PM,27.42,35.27,22.29
200,05/26/07 11:19:00 PM,27.42,35.27,22.29
201,05/26/07 11:20:00 PM,27.42,35.27,22.12
202,05/26/07 11:21:00 PM,27.24,35.27,22.12
203,05/26/07 11:22:00 PM,27.24,35.27,22.12
204,05/26/07 11:23:00 PM,27.24,35.27,22.12
205,05/26/07 11:24:00 PM,27.24,35.27,22.12
206,05/26/07 11:25:00 PM,27.24,35.27,22.12
207,05/26/07 11:26:00 PM,27.24,35.27,22.12
208,05/26/07 11:27:00 PM,27.42,35.27,22.12
209,05/26/07 11:28:00 PM,27.42,35.27,22.12
210,05/26/07 11:29:00 PM,27.42,35.27,22.12
211,05/26/07 11:30:00 PM,27.42,35.27,22.12
212,05/26/07 11:31:00 PM,27.42,35.27,22.12
213,05/26/07 11:32:00 PM,27.42,35.27,22.12
214,05/26/07 11:33:00 PM,27.42,35.27,22.12
215,05/26/07 11:34:00 PM,27.24,35.27,22.12
216,05/26/07 11:35:00 PM,27.42,35.27,22.12
217,05/26/07 11:36:00 PM,27.42,35.27,22.12
218,05/26/07 11:37:00 PM,27.24,35.27,22.12
219,05/26/07 11:38:00 PM,27.24,35.27,22.12
220,05/26/07 11:39:00 PM,27.24,35.27,22.12
221,05/26/07 11:40:00 PM,27.24,35.27,22.12
222,05/26/07 11:41:00 PM,27.24,35.27,22.12
223,05/26/07 11:42:00 PM,27.24,35.27,22.12
224,05/26/07 11:43:00 PM,27.24,35.27,22.12
225,05/26/07 11:44:00 PM,27.24,35.27,21.95
226,05/26/07 11:45:00 PM,27.24,35.27,21.95
227,05/26/07 11:46:00 PM,27.24,35.27,21.95
228,05/26/07 11:47:00 PM,27.24,35.27,21.95
229,05/26/07 11:48:00 PM,27.24,35.70,21.95
230,05/26/07 11:49:00 PM,27.24,35.70,21.95
231,05/26/07 11:50:00 PM,27.42,35.70,21.95
232,05/26/07 11:51:00 PM,27.42,35.70,21.95
233,05/26/07 11:52:00 PM,27.42,35.70,21.95
234,05/26/07 11:53:00 PM,27.42,35.70,21.77
235,05/26/07 11:54:00 PM,27.42,35.70,21.95
236,05/26/07 11:55:00 PM,27.42,35.70,21.77
237,05/26/07 11:56:00 PM,27.42,35.70,21.77
238,05/26/07 11:57:00 PM,27.42,35.70,21.77
239,05/26/07 11:58:00 PM,27.42,35.70,21.77
240,05/26/07 11:59:00 PM,27.42,35.70,21.77
241,05/27/07 12:00:00 AM,27.42,35.70,21.77
242,05/27/07 12:01:00 AM,27.24,35.27,21.77
243,05/27/07 12:02:00 AM,27.24,35.27,21.77
244,05/27/07 12:03:00 AM,27.24,35.27,21.77
245,05/27/07 12:04:00 AM,27.24,35.27,21.77
246,05/27/07 12:05:00 AM,27.24,35.27,21.77
247,05/27/07 12:06:00 AM,27.06,35.70,21.77
248,05/27/07 12:07:00 AM,27.24,35.70,21.77
249,05/27/07 12:08:00 AM,27.24,35.70,21.60
250,05/27/07 12:09:00 AM,27.06,35.70,21.77
251,05/27/07 12:10:00 AM,27.06,35.27,21.60
252,05/27/07 12:11:00 AM,27.06,35.27,21.60
253,05/27/07 12:12:00 AM,27.06,35.27,21.60
254,05/27/07 12:13:00 AM,27.06,35.27,21.60
255,05/27/07 12:14:00 AM,27.06,35.27,21.60
256,05/27/07 12:15:00 AM,27.06,35.27,21.60
257,05/27/07 12:16:00 AM,27.24,35.27,21.60
258,05/27/07 12:17:00 AM,27.24,35.27,21.60
259,05/27/07 12:18:00 AM,27.42,35.27,21.60
260,05/27/07 12:19:00 AM,27.42,35.27,21.60
261,05/27/07 12:20:00 AM,27.42,35.27,21.60
262,05/27/07 12:21:00 AM,27.60,35.27,21.60
263,05/27/07 12:22:00 AM,27.60,35.27,21.60
264,05/27/07 12:23:00 AM,27.60,35.27,21.60
265,05/27/07 12:24:00 AM,27.60,35.27,21.60
266,05/27/07 12:25:00 AM,27.42,35.27,21.43
267,05/27/07 12:26:00 AM,27.24,35.27,21.43
268,05/27/07 12:27:00 AM,27.24,35.27,21.60
269,05/27/07 12:28:00 AM,27.24,35.27,21.43
270,05/27/07 12:29:00 AM,27.06,35.27,21.43
271,05/27/07 12:30:00 AM,27.06,35.27,21.43
272,05/27/07 12:31:00 AM,27.06,35.27,21.43
273,05/27/07 12:32:00 AM,26.88,35.27,21.43
274,05/27/07 12:33:00 AM,26.88,35.27,21.43
275,05/27/07 12:34:00 AM,26.88,35.27,21.43
276,05/27/07 12:35:00 AM,26.88,35.27,21.43
277,05/27/07 12:36:00 AM,26.88,35.27,21.43
278,05/27/07 12:37:00 AM,26.88,35.27,21.43
279,05/27/07 12:38:00 AM,26.88,35.27,21.43
280,05/27/07 12:39:00 AM,26.88,35.27,21.43
281,05/27/07 12:40:00 AM,26.88,35.27,21.43
282,05/27/07 12:41:00 AM,26.88,35.70,21.43
283,05/27/07 12:42:00 AM,26.88,35.70,21.43
284,05/27/07 12:43:00 AM,26.88,35.70,21.43
285,05/27/07 12:44:00 AM,27.06,35.70,21.43
286,05/27/07 12:45:00 AM,27.06,35.70,21.43
287,05/27/07 12:46:00 AM,27.06,35.70,21.43
288,05/27/07 12:47:00 AM,26.88,35.70,21.43
289,05/27/07 12:48:00 AM,26.88,35.70,21.43
290,05/27/07 12:49:00 AM,26.88,35.70,21.43
291,05/27/07 12:50:00 AM,26.70,35.70,21.43
292,05/27/07 12:51:00 AM,26.52,35.70,21.43
293,05/27/07 12:52:00 AM,26.52,35.70,21.43
294,05/27/07 12:53:00 AM,26.52,35.70,21.43
295,05/27/07 12:54:00 AM,26.52,35.70,21.43
296,05/27/07 12:55:00 AM,26.52,35.70,21.43
297,05/27/07 12:56:00 AM,26.52,35.70,21.43
298,05/27/07 12:57:00 AM,26.52,35.70,21.43
299,05/27/07 12:58:00 AM,26.34,35.70,21.43
300,05/27/07 12:59:00 AM,26.34,35.70,21.26
301,05/27/07 01:00:00 AM,26.34,35.70,21.26
302,05/27/07 01:01:00 AM,26.34,35.70,21.26
303,05/27/07 01:02:00 AM,26.52,35.70,21.26
304,05/27/07 01:03:00 AM,26.34,35.27,21.26
305,05/27/07 01:04:00 AM,26.34,35.27,21.26
306,05/27/07 01:05:00 AM,26.34,35.27,21.26
307,05/27/07 01:06:00 AM,26.34,35.27,21.26
308,05/27/07 01:07:00 AM,26.34,35.27,21.26
309,05/27/07 01:08:00 AM,26.34,35.27,21.26
310,05/27/07 01:09:00 AM,26.16,35.27,21.26
311,05/27/07 01:10:00 AM,26.16,35.27,21.26
312,05/27/07 01:11:00 AM,26.16,35.27,21.26
313,05/27/07 01:12:00 AM,26.34,35.27,21.26
314,05/27/07 01:13:00 AM,26.16,35.27,21.26
315,05/27/07 01:14:00 AM,26.34,35.27,21.26
316,05/27/07 01:15:00 AM,26.34,35.70,21.26
317,05/27/07 01:16:00 AM,26.16,35.70,21.26
318,05/27/07 01:17:00 AM,26.16,35.70,21.26
319,05/27/07 01:18:00 AM,26.16,35.70,21.26
320,05/27/07 01:19:00 AM,26.16,35.70,21.26
321,05/27/07 01:20:00 AM,26.16,35.70,21.08
322,05/27/07 01:21:00 AM,26.16,35.70,21.08
323,05/27/07 01:22:00 AM,26.16,35.70,21.08
324,05/27/07 01:23:00 AM,26.16,35.70,21.08
325,05/27/07 01:24:00 AM,25.98,35.27,21.08
326,05/27/07 01:25:00 AM,25.98,35.27,21.08
327,05/27/07 01:26:00 AM,25.98,34.85,21.08
328,05/27/07 01:27:00 AM,25.98,34.85,21.08
329,05/27/07 01:28:00 AM,25.98,34.85,21.08
330,05/27/07 01:29:00 AM,25.98,34.85,21.08
331,05/27/07 01:30:00 AM,25.80,34.85,20.91
332,05/27/07 01:31:00 AM,25.80,34.85,20.91
333,05/27/07 01:32:00 AM,25.80,34.85,20.91
334,05/27/07 01:33:00 AM,25.80,34.85,20.91
335,05/27/07 01:34:00 AM,25.80,34.85,20.91
336,05/27/07 01:35:00 AM,25.80,34.85,20.91
337,05/27/07 01:36:00 AM,25.98,35.27,20.91
338,05/27/07 01:37:00 AM,25.98,35.27,20.91
339,05/27/07 01:38:00 AM,25.98,35.27,20.91
340,05/27/07 01:39:00 AM,25.98,35.27,20.91
341,05/27/07 01:40:00 AM,25.80,35.27,20.74
342,05/27/07 01:41:00 AM,25.62,34.85,20.74
343,05/27/07 01:42:00 AM,25.44,34.43,20.74
344,05/27/07 01:43:00 AM,25.44,34.43,20.74
345,05/27/07 01:44:00 AM,25.27,34.43,20.74
346,05/27/07 01:45:00 AM,25.27,34.01,20.74
347,05/27/07 01:46:00 AM,25.09,34.01,20.74
348,05/27/07 01:47:00 AM,25.09,34.01,20.74
349,05/27/07 01:48:00 AM,25.09,33.59,20.57
350,05/27/07 01:49:00 AM,24.91,33.59,20.57
351,05/27/07 01:50:00 AM,24.91,33.59,20.57
352,05/27/07 01:51:00 AM,24.74,33.59,20.57
353,05/27/07 01:52:00 AM,24.74,34.01,20.57
354,05/27/07 01:53:00 AM,24.74,34.43,20.57
355,05/27/07 01:54:00 AM,24.74,34.85,20.57
356,05/27/07 01:55:00 AM,24.74,34.85,20.57
357,05/27/07 01:56:00 AM,24.74,35.27,20.57
358,05/27/07 01:57:00 AM,24.56,35.27,20.57
359,05/27/07 01:58:00 AM,24.56,35.27,20.57
360,05/27/07 01:59:00 AM,24.56,35.27,20.57
361,05/27/07 02:00:00 AM,24.56,34.85,20.57
362,05/27/07 02:01:00 AM,24.56,34.85,20.57
363,05/27/07 02:02:00 AM,24.56,35.27,20.40
364,05/27/07 02:03:00 AM,24.56,35.27,20.40
365,05/27/07 02:04:00 AM,24.56,35.27,20.40
366,05/27/07 02:05:00 AM,24.56,35.27,20.40
367,05/27/07 02:06:00 AM,24.74,34.85,20.40
368,05/27/07 02:07:00 AM,24.74,34.85,20.40
369,05/27/07 02:08:00 AM,24.74,34.85,20.40
370,05/27/07 02:09:00 AM,24.74,34.85,20.40
371,05/27/07 02:10:00 AM,24.74,34.85,20.40
372,05/27/07 02:11:00 AM,24.74,34.85,20.40
373,05/27/07 02:12:00 AM,24.91,34.85,20.40
374,05/27/07 02:13:00 AM,24.91,35.27,20.40
375,05/27/07 02:14:00 AM,24.91,35.27,20.40
376,05/27/07 02:15:00 AM,25.09,35.27,20.40
377,05/27/07 02:16:00 AM,25.09,35.27,20.40
378,05/27/07 02:17:00 AM,25.09,35.27,20.40
379,05/27/07 02:18:00 AM,25.09,35.27,20.40
380,05/27/07 02:19:00 AM,25.09,35.27,20.40
381,05/27/07 02:20:00 AM,25.09,35.27,20.40
382,05/27/07 02:21:00 AM,25.27,35.27,20.40
383,05/27/07 02:22:00 AM,25.27,35.27,20.40
384,05/27/07 02:23:00 AM,25.27,35.27,20.40
385,05/27/07 02:24:00 AM,25.27,35.27,20.40
386,05/27/07 02:25:00 AM,25.27,35.27,20.40
387,05/27/07 02:26:00 AM,25.27,35.27,20.40
388,05/27/07 02:27:00 AM,25.27,35.27,20.40
389,05/27/07 02:28:00 AM,25.27,35.27,20.40
390,05/27/07 02:29:00 AM,25.27,35.27,20.23
391,05/27/07 02:30:00 AM,25.27,35.27,20.23
392,05/27/07 02:31:00 AM,25.27,35.70,20.23
393,05/27/07 02:32:00 AM,25.44,35.70,20.23
394,05/27/07 02:33:00 AM,25.44,35.70,20.23
395,05/27/07 02:34:00 AM,25.44,35.70,20.23
396,05/27/07 02:35:00 AM,25.44,35.27,20.23
397,05/27/07 02:36:00 AM,25.27,35.27,20.23
398,05/27/07 02:37:00 AM,25.27,35.27,20.23
399,05/27/07 02:38:00 AM,25.27,35.27,20.23
400,05/27/07 02:39:00 AM,25.09,35.27,20.23
401,05/27/07 02:40:00 AM,25.09,35.27,20.23
402,05/27/07 02:41:00 AM,25.09,35.27,20.23
403,05/27/07 02:42:00 AM,25.27,35.27,20.23
404,05/27/07 02:43:00 AM,25.27,35.27,20.23
405,05/27/07 02:44:00 AM,25.27,35.27,20.23
406,05/27/07 02:45:00 AM,25.27,35.27,20.23
407,05/27/07 02:46:00 AM,25.27,35.27,20.23
408,05/27/07 02:47:00 AM,25.27,35.27,20.23
409,05/27/07 02:48:00 AM,25.27,35.27,20.23
410,05/27/07 02:49:00 AM,25.27,35.27,20.23
411,05/27/07 02:50:00 AM,25.27,35.27,20.23
412,05/27/07 02:51:00 AM,25.27,35.27,20.23
413,05/27/07 02:52:00 AM,25.27,35.27,20.23
414,05/27/07 02:53:00 AM,25.27,35.27,20.23
415,05/27/07 02:54:00 AM,25.27,35.27,20.23
416,05/27/07 02:55:00 AM,25.27,35.27,20.23
417,05/27/07 02:56:00 AM,25.27,35.27,20.23
418,05/27/07 02:57:00 AM,25.44,35.27,20.23
419,05/27/07 02:58:00 AM,25.44,35.27,20.23
420,05/27/07 02:59:00 AM,25.44,35.27,20.23
421,05/27/07 03:00:00 AM,25.44,35.27,20.23
422,05/27/07 03:01:00 AM,25.44,35.27,20.23
423,05/27/07 03:02:00 AM,25.44,35.27,20.23
424,05/27/07 03:03:00 AM,25.62,35.27,20.23
425,05/27/07 03:04:00 AM,25.62,35.27,20.23
426,05/27/07 03:05:00 AM,25.44,35.27,20.23
427,05/27/07 03:06:00 AM,25.44,35.27,20.23
428,05/27/07 03:07:00 AM,25.44,35.27,20.23
429,05/27/07 03:08:00 AM,25.44,35.27,20.23
430,05/27/07 03:09:00 AM,25.44,35.27,20.23
431,05/27/07 03:10:00 AM,25.27,35.27,20.06
432,05/27/07 03:11:00 AM,25.27,35.27,20.23
433,05/27/07 03:12:00 AM,25.27,35.70,20.23
434,05/27/07 03:13:00 AM,25.27,35.70,20.23
435,05/27/07 03:14:00 AM,25.27,33.17,20.23
436,05/27/07 03:15:00 AM,25.27,33.17,20.06
437,05/27/07 03:16:00 AM,25.27,32.76,20.06
438,05/27/07 03:17:00 AM,25.27,32.76,20.06
439,05/27/07 03:18:00 AM,25.27,33.17,20.06
440,05/27/07 03:19:00 AM,25.27,33.17,20.06
441,05/27/07 03:20:00 AM,25.27,33.17,20.06
442,05/27/07 03:21:00 AM,25.27,33.17,20.06
443,05/27/07 03:22:00 AM,25.27,33.17,20.23
444,05/27/07 03:23:00 AM,25.27,33.17,20.23
445,05/27/07 03:24:00 AM,25.27,33.17,20.23
446,05/27/07 03:25:00 AM,25.44,33.17,20.06
447,05/27/07 03:26:00 AM,25.44,33.17,20.06
448,05/27/07 03:27:00 AM,25.44,33.17,20.06
449,05/27/07 03:28:00 AM,25.44,33.17,20.06
450,05/27/07 03:29:00 AM,25.44,33.17,20.23
451,05/27/07 03:30:00 AM,25.44,33.17,20.23
452,05/27/07 03:31:00 AM,25.44,33.17,20.23
453,05/27/07 03:32:00 AM,25.44,33.17,20.23
454,05/27/07 03:33:00 AM,25.27,33.17,20.06
455,05/27/07 03:34:00 AM,25.27,33.17,20.06
456,05/27/07 03:35:00 AM,25.27,33.17,20.06
457,05/27/07 03:36:00 AM,25.27,33.17,20.06
458,05/27/07 03:37:00 AM,25.27,33.17,20.06
459,05/27/07 03:38:00 AM,25.27,33.17,20.06
460,05/27/07 03:39:00 AM,25.44,33.59,20.06
461,05/27/07 03:40:00 AM,25.44,34.85,20.06
462,05/27/07 03:41:00 AM,25.44,34.85,19.89
463,05/27/07 03:42:00 AM,25.62,34.85,19.89
464,05/27/07 03:43:00 AM,25.62,34.85,19.89
465,05/27/07 03:44:00 AM,25.62,34.85,19.89
466,05/27/07 03:45:00 AM,25.80,34.85,19.89
467,05/27/07 03:46:00 AM,25.80,34.85,19.89
468,05/27/07 03:47:00 AM,25.80,34.85,19.89
469,05/27/07 03:48:00 AM,25.80,35.27,19.89
470,05/27/07 03:49:00 AM,25.80,35.27,19.72
471,05/27/07 03:50:00 AM,25.80,35.27,19.89
472,05/27/07 03:51:00 AM,25.80,35.27,19.72
473,05/27/07 03:52:00 AM,25.80,35.27,19.72
474,05/27/07 03:53:00 AM,25.80,35.27,19.72
475,05/27/07 03:54:00 AM,25.80,35.27,19.72
